"flight","departure_time","arrival_time","origin","day","month","year","airport"
"UA 9921","22:15","05:05","BRU",17,3,2020,"DSS"
"TU 613","22:20","04:00","TUN",17,3,2020,"DSS"
"EK 9707","22:45","05:50","FRA",17,3,2020,"DSS"
"IB 3329","23:05","04:25","MAD",17,3,2020,"DSS"
"AA 8800","23:05","04:25","MAD",17,3,2020,"DSS"
"AF 719","23:15","05:50","CDG",17,3,2020,"DSS"
"DL 8411","23:15","05:50","CDG",17,3,2020,"DSS"
"KL 2277","23:15","05:50","CDG",17,3,2020,"DSS"
"LH 8255","00:40","07:40","FRA",17,3,2020,"DSS"
"AH 5011","01:05","06:25","ALG",17,3,2020,"DSS"
"SZN 315","02:00","05:30","ACC",17,3,2020,"DSS"
"TP 1482","02:05","06:00","LIS",17,3,2020,"DSS"
"EY 1571","02:05","06:00","LIS",17,3,2020,"DSS"
"SZN 403","00:15","07:00","CDG",18,3,2020,"DSS"
"LH 8255","00:40","07:40","FRA",18,3,2020,"DSS"
"AH 5011","01:05","06:25","ALG",18,3,2020,"DSS"
"SZN 331","01:30","05:45","CMN",18,3,2020,"DSS"
"SZN 315","02:00","05:30","ACC",18,3,2020,"DSS"
"TP 1482","02:05","06:00","LIS",18,3,2020,"DSS"
"EY 1571","02:05","06:00","LIS",18,3,2020,"DSS"
"AT 502","02:45","06:50","CMN",18,3,2020,"DSS"
"EY 4216","02:45","06:50","CMN",18,3,2020,"DSS"
"QR 4606","02:45","06:50","CMN",18,3,2020,"DSS"
"AT 500","05:10","09:20","CMN",18,3,2020,"DSS"
"SZN 317","06:00","07:45","BKO",18,3,2020,"DSS"
"WB 247","07:40","10:25","ABJ",18,3,2020,"DSS"
"SZN 101","08:00","08:50","ZIG",18,3,2020,"DSS"
"KP 53","08:05","11:30","LFW",18,3,2020,"DSS"
"ET 1047","08:05","11:30","LFW",18,3,2020,"DSS"
"GTS 111","08:30","09:15","ZIG",18,3,2020,"DSS"
"SZN 207","10:00","11:00","RAI",18,3,2020,"DSS"
"C2* 371","10:30","15:00","COO",18,3,2020,"DSS"
"GTS 131","11:00","12:30","CKY",18,3,2020,"DSS"
"MAU 148","11:40","13:00","CKY",18,3,2020,"DSS"
"GTS 341","15:00","15:30","BJL",18,3,2020,"DSS"
"GTS 113","15:00","15:45","ZIG",18,3,2020,"DSS"
"SZN 307","15:05","16:45","BKO",18,3,2020,"DSS"
"VRE 701","15:10","18:00","ABJ",18,3,2020,"DSS"
"SZN 303","15:30","18:15","ABJ",18,3,2020,"DSS"
"SZN 209","15:45","17:15","CKY",18,3,2020,"DSS"
"SZN 103","16:00","16:50","ZIG",18,3,2020,"DSS"
"SZN 213","16:20","17:00","BJL",18,3,2020,"DSS"
"KQ 513","16:50","18:45","BKO",18,3,2020,"DSS"
"EY 4051","16:50","18:45","BKO",18,3,2020,"DSS"
"SZN 205","19:15","20:30","NKC",18,3,2020,"DSS"
"MAU 149","20:40","21:35","NKC",18,3,2020,"DSS"
"SN 202","22:15","05:05","BRU",18,3,2020,"DSS"
"AC 6347","22:15","05:05","BRU",18,3,2020,"DSS"
"UA 9921","22:15","05:05","BRU",18,3,2020,"DSS"
"TU 613","22:20","04:00","TUN",18,3,2020,"DSS"
"TK 6409","22:35","03:35","GRU",18,3,2020,"DSS"
"IB 3329","22:40","04:00","MAD",18,3,2020,"DSS"
"AA 8800","22:40","04:00","MAD",18,3,2020,"DSS"
"AF 719","23:15","05:50","CDG",18,3,2020,"DSS"
"DL 8411","23:15","05:50","CDG",18,3,2020,"DSS"
"KL 2277","23:15","05:50","CDG",18,3,2020,"DSS"
"SZN 405","00:20","06:30","MRS",18,3,2020,"DSS"
"DL 217","01:15","06:15","JFK",18,3,2020,"DSS"
"LH 8264","01:20","07:15","EZE",18,3,2020,"DSS"
"APK 7565","02:20","03:10","BJL",18,3,2020,"DSS"
"SN 202","22:15","05:05","BRU",19,3,2020,"DSS"
"UA 9921","22:15","05:05","BRU",19,3,2020,"DSS"
"AC 6347","22:15","05:05","BRU",19,3,2020,"DSS"
"SZN 403","00:15","07:00","CDG",19,3,2020,"DSS"
"SZN 405","00:20","06:30","MRS",19,3,2020,"DSS"
"DL 217","01:15","06:15","JFK",19,3,2020,"DSS"
"LH 8264","01:20","07:15","EZE",19,3,2020,"DSS"
"SZN 331","01:30","05:45","CMN",19,3,2020,"DSS"
"TP 1482","02:05","06:00","LIS",19,3,2020,"DSS"
"EY 1571","02:05","06:00","LIS",19,3,2020,"DSS"
"APK 7565","02:20","03:10","BJL",19,3,2020,"DSS"
"SZN 101","08:00","08:50","ZIG",19,3,2020,"DSS"
"ET 908","08:00","10:00","BKO",19,3,2020,"DSS"
"KP 1054","08:00","10:00","BKO",19,3,2020,"DSS"
"SA 7199","08:00","10:00","BKO",19,3,2020,"DSS"
"KP 55","08:05","11:30","LFW",19,3,2020,"DSS"
"ET 1039","08:05","11:30","LFW",19,3,2020,"DSS"
"2J 556","08:15","10:00","BKO",19,3,2020,"DSS"
"KP 3022","08:15","10:00","BKO",19,3,2020,"DSS"
"MAU 146","08:35","10:05","BKO",19,3,2020,"DSS"
"GTS 411","09:00","09:45","ZIG",19,3,2020,"DSS"
"SZN 207","10:00","11:00","RAI",19,3,2020,"DSS"
"GTS 113","15:00","15:45","ZIG",19,3,2020,"DSS"
"VRE 701","15:10","18:00","ABJ",19,3,2020,"DSS"
"SZN 303","15:30","18:15","ABJ",19,3,2020,"DSS"
"SZN 209","15:45","17:15","CKY",19,3,2020,"DSS"
"SZN 301","15:45","17:30","BKO",19,3,2020,"DSS"
"SZN 103","16:00","16:50","ZIG",19,3,2020,"DSS"
"TK 6410","16:20","02:00","IST",19,3,2020,"DSS"
"SZN 203","16:20","17:00","BJL",19,3,2020,"DSS"
"KQ 521","16:35","19:30","ABJ",19,3,2020,"DSS"
"EY 4053","16:35","19:30","ABJ",19,3,2020,"DSS"
"KP 52","17:05","18:05","OXB",19,3,2020,"DSS"
"ET 1046","17:05","18:05","OXB",19,3,2020,"DSS"
"SZN 205","19:15","20:30","NKC",19,3,2020,"DSS"
"TK 595","21:55","07:40","ISL",19,3,2020,"DSS"
"AC 6371","22:15","05:05","BRU",19,3,2020,"DSS"
"TU 841","22:20","04:00","TUN",19,3,2020,"DSS"
"IB 3329","22:40","04:00","MAD",19,3,2020,"DSS"
"AA 8800","22:40","04:00","MAD",19,3,2020,"DSS"
"MAU 147","22:50","23:45","NKC",19,3,2020,"DSS"
"AF 719","23:15","05:50","CDG",19,3,2020,"DSS"
"DL 8411","23:15","05:50","CDG",19,3,2020,"DSS"
"KL 2277","23:15","05:50","CDG",19,3,2020,"DSS"
"EK 9913","00:55","04:40","VCP",19,3,2020,"DSS"
"AH 5011","01:05","06:25","ALG",19,3,2020,"DSS"
"SZN 315","02:00","05:30","ACC",19,3,2020,"DSS"
"TK 6410","16:20","02:00","IST",20,3,2020,"DSS"
"DL 8411","23:15","05:50","CDG",20,3,2020,"DSS"
"KL 2277","23:15","05:50","CDG",20,3,2020,"DSS"
"AF 719","23:15","05:50","CDG",20,3,2020,"DSS"
"SZN 403","00:15","07:00","CDG",20,3,2020,"DSS"
"EK 9913","00:55","04:40","VCP",20,3,2020,"DSS"
"AH 5011","01:05","06:25","ALG",20,3,2020,"DSS"
"SZN 331","01:30","05:45","CMN",20,3,2020,"DSS"
"SZN 315","02:00","05:30","ACC",20,3,2020,"DSS"
"TP 1482","02:05","06:00","LIS",20,3,2020,"DSS"
"EY 1571","02:05","06:00","LIS",20,3,2020,"DSS"
"LH 8265","04:10","11:10","FRA",20,3,2020,"DSS"
"SZN 317","06:00","07:45","BKO",20,3,2020,"DSS"
"VR 621","06:00","06:20","SID",20,3,2020,"DSS"
"WB 247","07:40","10:25","ABJ",20,3,2020,"DSS"
"SZN 101","08:00","08:50","ZIG",20,3,2020,"DSS"
"KP 53","08:05","11:30","LFW",20,3,2020,"DSS"
"ET 1047","08:05","11:30","LFW",20,3,2020,"DSS"
"2J 556","08:15","10:00","BKO",20,3,2020,"DSS"
"KP 3022","08:15","10:00","BKO",20,3,2020,"DSS"
"GTS 111","08:30","09:15","ZIG",20,3,2020,"DSS"
"SZN 207","10:00","11:00","RAI",20,3,2020,"DSS"
"GTS 515","10:30","11:30","KDA",20,3,2020,"DSS"
"GTS 221","10:30","11:30","OXB",20,3,2020,"DSS"
"GTS 531","10:30","11:00","BJL",20,3,2020,"DSS"
"GTS 222","13:45","14:00","RAI",20,3,2020,"DSS"
"SZN 307","15:05","16:45","BKO",20,3,2020,"DSS"
"NT 6605","15:10","17:30","LPA",20,3,2020,"DSS"
"IB 140","15:10","17:30","LPA",20,3,2020,"DSS"
"VRE 701","15:10","18:00","ABJ",20,3,2020,"DSS"
"SZN 105","15:30","16:20","CSK",20,3,2020,"DSS"
"SZN 303","15:30","18:15","ABJ",20,3,2020,"DSS"
"SZN 209","15:45","17:15","CKY",20,3,2020,"DSS"
"SZN 213","16:20","17:00","BJL",20,3,2020,"DSS"
"KQ 513","16:50","18:45","BKO",20,3,2020,"DSS"
"EY 4051","16:50","18:45","BKO",20,3,2020,"DSS"
"GTS 509","17:00","17:45","CSK",20,3,2020,"DSS"
"KP 52","17:05","18:05","OXB",20,3,2020,"DSS"
"ET 1046","17:05","18:05","OXB",20,3,2020,"DSS"
"SN 203","17:40","18:30","BJL",20,3,2020,"DSS"
"AC 6346","17:40","18:30","BJL",20,3,2020,"DSS"
"LH 5704","17:40","18:30","BJL",20,3,2020,"DSS"
"UA 9969","17:40","18:30","BJL",20,3,2020,"DSS"
"EK 795","18:05","07:35","DXB",20,3,2020,"DSS"
"TK 597","18:20","19:15","BJL",20,3,2020,"DSS"
"SZN 205","19:15","20:30","NKC",20,3,2020,"DSS"
"SN 204","22:15","05:05","BRU",20,3,2020,"DSS"
"AC 6347","22:15","05:05","BRU",20,3,2020,"DSS"
"LH 5705","22:15","05:05","BRU",20,3,2020,"DSS"
"UA 9968","22:15","05:05","BRU",20,3,2020,"DSS"
"TU 613","22:20","23:55","BKO",20,3,2020,"DSS"
"IB 3329","22:40","04:00","MAD",20,3,2020,"DSS"
"AA 8800","22:40","04:00","MAD",20,3,2020,"DSS"
"SZN 405","00:20","06:30","MRS",20,3,2020,"DSS"
"W3 397","00:25","05:00","LOS",20,3,2020,"DSS"
"APK 7565","02:20","03:10","BJL",20,3,2020,"DSS"
"LH 8254","02:45","06:30","VCP",20,3,2020,"DSS"
"AF 719","23:15","05:50","CDG",21,3,2020,"DSS"
"DL 8411","23:15","05:50","CDG",21,3,2020,"DSS"
"KL 2277","23:15","05:50","CDG",21,3,2020,"DSS"
"SZN 405","00:20","06:30","MRS",21,3,2020,"DSS"
"W3 397","00:25","05:00","LOS",21,3,2020,"DSS"
"SZN 331","01:30","05:45","CMN",21,3,2020,"DSS"
"TP 1482","02:05","06:00","LIS",21,3,2020,"DSS"
"EY 1571","02:05","06:00","LIS",21,3,2020,"DSS"
"APK 7565","02:20","03:10","BJL",21,3,2020,"DSS"
"LH 8254","02:45","06:30","VCP",21,3,2020,"DSS"
"ET 908","08:00","10:00","BKO",21,3,2020,"DSS"
"KP 1054","08:00","10:00","BKO",21,3,2020,"DSS"
"SA 7199","08:00","10:00","BKO",21,3,2020,"DSS"
"SZN 101","08:00","08:50","ZIG",21,3,2020,"DSS"
"KP 53","08:05","11:30","LFW",21,3,2020,"DSS"
"ET 1047","08:05","11:30","LFW",21,3,2020,"DSS"
"2J 515","08:15","11:05","OUA",21,3,2020,"DSS"
"KP 3003","08:15","11:05","OUA",21,3,2020,"DSS"
"GTS 111","08:30","09:15","ZIG",21,3,2020,"DSS"
"GTS 131","11:00","12:30","CKY",21,3,2020,"DSS"
"GTS 113","15:00","15:45","ZIG",21,3,2020,"DSS"
"VRE 701","15:10","18:00","ABJ",21,3,2020,"DSS"
"SZN 303","15:30","18:15","ABJ",21,3,2020,"DSS"
"SZN 301","15:45","17:30","BKO",21,3,2020,"DSS"
"SZN 209","15:45","17:15","CKY",21,3,2020,"DSS"
"SZN 103","16:00","16:50","ZIG",21,3,2020,"DSS"
"SZN 203","16:20","17:00","BJL",21,3,2020,"DSS"
"KQ 521","16:35","19:30","ABJ",21,3,2020,"DSS"
"EY 4053","16:35","19:30","ABJ",21,3,2020,"DSS"
"VY 7889","21:30","03:15","BCN",21,3,2020,"DSS"
"IB 5718","21:30","03:15","BCN",21,3,2020,"DSS"
"SN 202","22:15","05:05","BRU",21,3,2020,"DSS"
"AC 6347","22:15","05:05","BRU",21,3,2020,"DSS"
"UA 9921","22:15","05:05","BRU",21,3,2020,"DSS"
"IB 3329","22:40","04:00","MAD",21,3,2020,"DSS"
"AA 8800","22:40","04:00","MAD",21,3,2020,"DSS"
"SZN 331","01:30","05:45","CMN",22,3,2020,"DSS"
"TP 1482","02:05","06:00","LIS",22,3,2020,"DSS"
"EY 1571","02:05","06:00","LIS",22,3,2020,"DSS"
"WB 247","07:40","10:25","ABJ",22,3,2020,"DSS"
"GTS 721","08:00","08:15","RAI",22,3,2020,"DSS"
"SZN 101","08:00","08:50","ZIG",22,3,2020,"DSS"
"ET 908","08:00","10:00","BKO",22,3,2020,"DSS"
"KP 1054","08:00","10:00","BKO",22,3,2020,"DSS"
"SA 7199","08:00","10:00","BKO",22,3,2020,"DSS"
"KP 55","08:05","11:30","LFW",22,3,2020,"DSS"
"ET 1039","08:05","11:30","LFW",22,3,2020,"DSS"
"2J 515","08:15","11:05","OUA",22,3,2020,"DSS"
"KP 3003","08:15","11:05","OUA",22,3,2020,"DSS"
"SZN 207","10:00","11:00","RAI",22,3,2020,"DSS"
"C2* 371","10:30","15:00","COO",22,3,2020,"DSS"
"GTS 722","11:05","12:30","OXB",22,3,2020,"DSS"
"GTS 711","11:30","13:30","ZIG",22,3,2020,"DSS"
"SZN 307","15:05","16:45","BKO",22,3,2020,"DSS"
"VRE 701","15:10","18:00","ABJ",22,3,2020,"DSS"
"SZN 105","15:30","16:20","CSK",22,3,2020,"DSS"
"SZN 303","15:30","18:15","ABJ",22,3,2020,"DSS"
"TK 6439","15:35","20:35","VCP",22,3,2020,"DSS"
"SZN 209","15:45","17:15","CKY",22,3,2020,"DSS"
"SZN 203","16:20","17:00","BJL",22,3,2020,"DSS"
"KQ 513","16:50","18:45","BKO",22,3,2020,"DSS"
"EY 4051","16:50","18:45","BKO",22,3,2020,"DSS"
"GTS 213","17:00","17:45","ZIG",22,3,2020,"DSS"
"GTS 509","17:00","17:45","CSK",22,3,2020,"DSS"
"KP 52","17:05","18:05","OXB",22,3,2020,"DSS"
"ET 1046","17:05","18:05","OXB",22,3,2020,"DSS"
"TK 6321","18:00","03:40","IST",22,3,2020,"DSS"
"EK 795","18:05","07:35","DXB",22,3,2020,"DSS"
"SZN 205","19:15","20:30","NKC",22,3,2020,"DSS"
"LH 8264","20:10","23:55","VCP",22,3,2020,"DSS"
"TK 595","21:55","07:40","ISL",22,3,2020,"DSS"
"SN 202","22:15","05:05","BRU",22,3,2020,"DSS"
"AC 6371","22:15","05:05","BRU",22,3,2020,"DSS"
"UA 9921","22:15","05:05","BRU",22,3,2020,"DSS"
"TU 613","22:20","23:55","BKO",22,3,2020,"DSS"
"IB 3329","22:40","04:00","MAD",22,3,2020,"DSS"
"AA 8800","22:40","04:00","MAD",22,3,2020,"DSS"
"SWT 192","23:00","23:55","NKC",22,3,2020,"DSS"
"AF 719","23:15","05:50","CDG",22,3,2020,"DSS"
"DL 8411","23:15","05:50","CDG",22,3,2020,"DSS"
"KL 2277","23:15","05:50","CDG",22,3,2020,"DSS"
"SZN 405","00:20","06:30","MRS",22,3,2020,"DSS"
"DL 217","01:15","06:15","JFK",22,3,2020,"DSS"
"SZN 315","02:00","05:30","ACC",22,3,2020,"DSS"
"APK 7565","02:20","03:10","BJL",22,3,2020,"DSS"
"SZN 405","00:20","06:30","MRS",23,3,2020,"DSS"
"DL 217","01:15","06:15","JFK",23,3,2020,"DSS"
"SZN 331","01:30","05:45","CMN",23,3,2020,"DSS"
"SZN 315","02:00","05:30","ACC",23,3,2020,"DSS"
"APK 7565","02:20","03:10","BJL",23,3,2020,"DSS"
"SZN 317","06:00","07:45","BKO",23,3,2020,"DSS"
"SZN 101","08:00","08:50","ZIG",23,3,2020,"DSS"
"2J 515","08:15","11:05","OUA",23,3,2020,"DSS"
"KP 3003","08:15","11:05","OUA",23,3,2020,"DSS"
"GTS 111","08:30","09:15","ZIG",23,3,2020,"DSS"
"GTS 141","08:30","09:00","BJL",23,3,2020,"DSS"
"TK 6440","09:20","19:00","IST",23,3,2020,"DSS"
"SZN 207","10:00","11:00","RAI",23,3,2020,"DSS"
"GTS 331","14:00","15:30","CKY",23,3,2020,"DSS"
"GTS 113","15:00","15:45","ZIG",23,3,2020,"DSS"
"VRE 701","15:10","18:00","ABJ",23,3,2020,"DSS"
"SZN 303","15:30","18:15","ABJ",23,3,2020,"DSS"
"SZN 209","15:45","17:15","CKY",23,3,2020,"DSS"
"SZN 301","15:45","17:30","BKO",23,3,2020,"DSS"
"SZN 103","16:00","16:50","ZIG",23,3,2020,"DSS"
"SZN 213","16:20","17:00","BJL",23,3,2020,"DSS"
"KQ 521","16:35","19:30","ABJ",23,3,2020,"DSS"
"EY 4053","16:35","19:30","ABJ",23,3,2020,"DSS"
"SZN 205","19:15","20:30","NKC",23,3,2020,"DSS"
"TU 841","22:20","23:45","CKY",23,3,2020,"DSS"
"LH 8265","22:50","05:50","FRA",23,3,2020,"DSS"
"AF 719","23:15","05:50","CDG",23,3,2020,"DSS"
"DL 8411","23:15","05:50","CDG",23,3,2020,"DSS"
"KL 2277","23:15","05:50","CDG",23,3,2020,"DSS"
"LH 8254","00:45","04:30","VCP",23,3,2020,"DSS"
"EK 9917","02:00","05:45","VCP",23,3,2020,"DSS"
"MAU 142","07:00","08:40","BKO",17,3,2020,"NKC"
"MAU 112","07:00","07:55","DSS",17,3,2020,"NKC"
"AT 510","07:20","10:55","CMN",17,3,2020,"NKC"
"AA 7996","07:20","10:55","CMN",17,3,2020,"NKC"
"QR 4611","07:20","10:55","CMN",17,3,2020,"NKC"
"MAU 110","08:30","09:10","NDB",17,3,2020,"NKC"
"MAU 118","17:00","20:40","CMN",17,3,2020,"NKC"
"TK 595","19:45","21:00","DSS",17,3,2020,"NKC"
"MAU 114","06:30","10:10","CMN",18,3,2020,"NKC"
"MAU 4","07:00","13:00","BGF",18,3,2020,"NKC"
"MAU 148","10:00","10:55","DSS",18,3,2020,"NKC"
"MAU 116","14:00","19:30","TUN",18,3,2020,"NKC"
"NT 6505","14:30","16:20","LPA",18,3,2020,"NKC"
"IB 134","14:30","16:20","LPA",18,3,2020,"NKC"
"MAU 10","14:30","15:10","NDB",18,3,2020,"NKC"
"SZN 206","21:30","22:45","DSS",18,3,2020,"NKC"
"AH 4015","23:15","03:50","ALG",18,3,2020,"NKC"
"AF 748","23:50","06:10","CDG",18,3,2020,"NKC"
"DL 8290","23:50","06:10","CDG",18,3,2020,"NKC"
"KL 2069","23:50","06:10","CDG",18,3,2020,"NKC"
"MAU 146","07:00","07:55","DSS",19,3,2020,"NKC"
"MAU 110","08:30","09:10","NDB",19,3,2020,"NKC"
"MAU 20","08:30","10:10","EMN",19,3,2020,"NKC"
"MAU 118","17:00","20:40","CMN",19,3,2020,"NKC"
"TK 595","19:45","21:00","DSS",19,3,2020,"NKC"
"SZN 206","21:30","22:45","DSS",19,3,2020,"NKC"
"TU 564","00:20","05:35","TUN",19,3,2020,"NKC"
"TU 564","00:20","05:35","TUN",20,3,2020,"NKC"
"MAU 10","10:00","10:40","NDB",20,3,2020,"NKC"
"SZN 206","21:30","22:45","DSS",20,3,2020,"NKC"
"AF 748","23:50","06:10","CDG",20,3,2020,"NKC"
"DL 8290","23:50","06:10","CDG",20,3,2020,"NKC"
"KL 2069","23:50","06:10","CDG",20,3,2020,"NKC"
"AF 751","19:35","21:25","CKY",22,3,2020,"NKC"
"DL 8270","19:35","21:25","CKY",22,3,2020,"NKC"
"KL 2061","19:35","21:25","CKY",22,3,2020,"NKC"
"TK 595","19:45","21:00","DSS",22,3,2020,"NKC"
"SZN 206","21:30","22:45","DSS",22,3,2020,"NKC"
"SWT 192","01:30","03:45","LPA",22,3,2020,"NKC"
"SWT 192","01:30","03:45","LPA",23,3,2020,"NKC"
"AH 5201","18:25","23:15","ALG",23,3,2020,"NKC"
"AF 751","19:35","21:25","CKY",23,3,2020,"NKC"
"DL 8270","19:35","21:25","CKY",23,3,2020,"NKC"
"KL 2061","19:35","21:25","CKY",23,3,2020,"NKC"
"SZN 206","21:30","22:45","DSS",23,3,2020,"NKC"
"TP 1548","00:55","05:45","LIS",17,3,2020,"SID"
"EY 1583","00:55","05:45","LIS",17,3,2020,"SID"
"TK 8139","00:55","05:45","LIS",17,3,2020,"SID"
"VR 4101","07:45","08:30","RAI",17,3,2020,"SID"
"VR 602","08:35","13:35","LIS",17,3,2020,"SID"
"S4 7602","08:35","13:35","LIS",17,3,2020,"SID"
"VR 690","10:00","14:10","BOS",17,3,2020,"SID"
"NTB 871","11:45","12:20","SNE",17,3,2020,"SID"
"X3 7208","13:35","21:30","BSL",17,3,2020,"SID"
"JAF 2052","13:50","21:45","BRU",17,3,2020,"SID"
"6B 748","14:00","23:00","GOT",17,3,2020,"SID"
"NT 6801","14:00","17:15","LPA",17,3,2020,"SID"
"IB 136","14:00","17:15","LPA",17,3,2020,"SID"
"NTB 805","14:15","15:00","RAI",17,3,2020,"SID"
"NTB 857","14:15","15:00","VXE",17,3,2020,"SID"
"TOM 245","15:05","21:45","BRS",17,3,2020,"SID"
"TOM 573","15:35","22:25","BHX",17,3,2020,"SID"
"DK 797","18:20","04:55","HEL",17,3,2020,"SID"
"VR 6671","21:30","00:35","FOR",17,3,2020,"SID"
"VR 663","21:55","00:05","REC",17,3,2020,"SID"
"VR 4102","22:00","22:45","RAI",17,3,2020,"SID"
"VR 640","08:00","15:50","CDG",18,3,2020,"SID"
"VR 602","08:35","13:35","LIS",18,3,2020,"SID"
"S4 7602","08:35","13:35","LIS",18,3,2020,"SID"
"VR 692","09:00","12:45","IAD",18,3,2020,"SID"
"NTB 857","10:45","11:30","VXE",18,3,2020,"SID"
"NTB 860","11:50","12:15","BVC",18,3,2020,"SID"
"JAF 2032","12:55","20:50","BRU",18,3,2020,"SID"
"X3 7104","13:05","21:15","MUC",18,3,2020,"SID"
"NTB 805","13:20","14:05","RAI",18,3,2020,"SID"
"6B 732","14:35","00:00","ARN",18,3,2020,"SID"
"TOM 557","15:45","22:45","MAN",18,3,2020,"SID"
"VR 6631","21:30","23:45","REC",18,3,2020,"SID"
"VR 663","21:50","00:02","REC",18,3,2020,"SID"
"VR 4102","22:00","22:45","RAI",18,3,2020,"SID"
"VR 620","22:50","01:10","DSS",18,3,2020,"SID"
"VR 669","23:55","05:30","POA",18,3,2020,"SID"
"TP 1548","00:55","05:45","LIS",18,3,2020,"SID"
"EY 1583","00:55","05:45","LIS",18,3,2020,"SID"
"TK 8139","00:55","05:45","LIS",18,3,2020,"SID"
"TP 1548","00:55","05:45","LIS",19,3,2020,"SID"
"EY 1583","00:55","05:45","LIS",19,3,2020,"SID"
"TK 8139","00:55","05:45","LIS",19,3,2020,"SID"
"DT 503","06:25","12:30","TMS",19,3,2020,"SID"
"VR 5503","06:25","12:30","TMS",19,3,2020,"SID"
"VR 4101","07:45","08:30","RAI",19,3,2020,"SID"
"VR 602","08:35","13:35","LIS",19,3,2020,"SID"
"S4 7602","08:35","13:35","LIS",19,3,2020,"SID"
"NTB 857","10:45","11:30","VXE",19,3,2020,"SID"
"X3 6254","13:00","20:55","STR",19,3,2020,"SID"
"NTB 805","13:20","14:05","RAI",19,3,2020,"SID"
"7O 7605","13:55","22:50","KTW",19,3,2020,"SID"
"TOM 783","16:20","23:05","LGW",19,3,2020,"SID"
"DK 443","17:00","01:30","CPH",19,3,2020,"SID"
"VR 667","21:55","00:05","FOR",19,3,2020,"SID"
"VR 4102","22:00","22:45","RAI",19,3,2020,"SID"
"VR 620","22:50","01:10","DSS",19,3,2020,"SID"
"TP 1548","00:55","05:45","LIS",20,3,2020,"SID"
"EY 1583","00:55","05:45","LIS",20,3,2020,"SID"
"TK 8139","00:55","05:45","LIS",20,3,2020,"SID"
"MMZ 741","06:26","12:03","IAH",20,3,2020,"SID"
"VR 4101","07:45","08:30","RAI",20,3,2020,"SID"
"VR 640","08:00","15:50","CDG",20,3,2020,"SID"
"VR 602","08:35","13:35","LIS",20,3,2020,"SID"
"S4 7602","08:35","13:35","LIS",20,3,2020,"SID"
"VR 692","09:00","12:45","IAD",20,3,2020,"SID"
"NTB 871","11:45","12:20","SNE",20,3,2020,"SID"
"X3 6152","12:50","20:55","CGN",20,3,2020,"SID"
"X3 7252","13:15","21:50","HAM",20,3,2020,"SID"
"LG 366","13:45","21:40","LUX",20,3,2020,"SID"
"NT 6801","14:00","17:15","LPA",20,3,2020,"SID"
"IB 136","14:00","17:15","LPA",20,3,2020,"SID"
"NTB 805","14:15","15:00","RAI",20,3,2020,"SID"
"NTB 857","14:15","15:00","VXE",20,3,2020,"SID"
"JAF 2052","14:35","22:30","BRU",20,3,2020,"SID"
"TOM 705","15:35","22:25","BHX",20,3,2020,"SID"
"6B 752","15:55","00:45","CPH",20,3,2020,"SID"
"DK 9096","16:15","19:20","LPA",20,3,2020,"SID"
"NTB 807","21:35","22:20","RAI",20,3,2020,"SID"
"VR 6101","22:00","22:45","RAI",20,3,2020,"SID"
"VR 4102","22:00","22:45","RAI",20,3,2020,"SID"
"VR 4121","22:00","22:50","VXE",20,3,2020,"SID"
"VR 661","22:20","01:30","SSA",20,3,2020,"SID"
"RR 2233","01:30","09:00","BZZ",20,3,2020,"SID"
"TP 1548","00:55","05:45","LIS",21,3,2020,"SID"
"EY 1583","00:55","05:45","LIS",21,3,2020,"SID"
"TK 8139","00:55","05:45","LIS",21,3,2020,"SID"
"RR 2233","01:30","09:00","BZZ",21,3,2020,"SID"
"VR 4101","07:45","08:30","RAI",21,3,2020,"SID"
"VR 4102","07:45","08:30","RAI",21,3,2020,"SID"
"VR 602","08:35","13:35","LIS",21,3,2020,"SID"
"S4 7602","08:35","13:35","LIS",21,3,2020,"SID"
"NTB 857","10:45","11:30","VXE",21,3,2020,"SID"
"X3 7168","13:00","21:10","DUS",21,3,2020,"SID"
"X3 7106","13:00","21:15","FRA",21,3,2020,"SID"
"NTB 805","13:20","14:05","RAI",21,3,2020,"SID"
"TP 1552","13:30","18:20","LIS",21,3,2020,"SID"
"JAF 2032","13:55","21:50","BRU",21,3,2020,"SID"
"6B 754","15:35","02:25","HEL",21,3,2020,"SID"
"5O 692","19:35","03:20","CDG",21,3,2020,"SID"
"VR 628","20:50","03:10","LOS",21,3,2020,"SID"
"VR 6101","21:30","22:10","RAI",21,3,2020,"SID"
"VR 663","21:50","00:02","REC",21,3,2020,"SID"
"VR 4121","22:00","22:50","VXE",21,3,2020,"SID"
"VR 4103","22:00","22:45","RAI",21,3,2020,"SID"
"TP 1548","00:55","05:45","LIS",22,3,2020,"SID"
"EY 1583","00:55","05:45","LIS",22,3,2020,"SID"
"TK 8139","00:55","05:45","LIS",22,3,2020,"SID"
"VR 4151","07:45","08:30","SFL",22,3,2020,"SID"
"VR 4101","07:45","08:30","RAI",22,3,2020,"SID"
"VR 640","08:00","15:50","CDG",22,3,2020,"SID"
"VR 602","08:35","13:35","LIS",22,3,2020,"SID"
"S4 7602","08:35","13:35","LIS",22,3,2020,"SID"
"VR 692","09:00","12:45","IAD",22,3,2020,"SID"
"NTB 857","10:45","11:30","VXE",22,3,2020,"SID"
"NTB 860","11:50","12:15","BVC",22,3,2020,"SID"
"7O 7609","12:10","21:20","WAW",22,3,2020,"SID"
