"flight","departure_time","arrival_time","origin","day","month","year","airport"
"ET 211","11:45","13:00","JIJ",22,3,2020,"ADD"
"ET 189","12:10","13:10","BJR",22,3,2020,"ADD"
"ET 313","11:55","13:20","ASM",22,3,2020,"ADD"
"ET 373","12:00","13:20","HGA",22,3,2020,"ADD"
"AI 7571","11:25","13:30","EBB",22,3,2020,"ADD"
"KU 6333","11:25","13:30","EBB",22,3,2020,"ADD"
"ET 333","11:25","13:30","EBB",22,3,2020,"ADD"
"SQ 6077","11:35","13:35","NBO",22,3,2020,"ADD"
"KU 6303","11:35","13:35","NBO",22,3,2020,"ADD"
"KP 1007","11:35","13:35","NBO",22,3,2020,"ADD"
"ET 319","11:35","13:35","NBO",22,3,2020,"ADD"
"AI 7549","11:35","13:35","NBO",22,3,2020,"ADD"
"ET 130","12:55","13:50","JIM",22,3,2020,"ADD"
"ET 353","12:00","14:00","JUB",22,3,2020,"ADD"
"ET 107","12:35","14:00","MQX",22,3,2020,"ADD"
"ET 121","13:10","14:10","LLI",22,3,2020,"ADD"
"ET 3405","05:40","14:10","LGG",22,3,2020,"ADD"
"ET 134","13:15","14:20","AMH",22,3,2020,"ADD"
"ET 377","12:25","14:25","MGQ",22,3,2020,"ADD"
"ET 209","13:30","14:30","DIR",22,3,2020,"ADD"
"ET 145","13:30","14:30","BJR",22,3,2020,"ADD"
"ET 369","12:15","14:35","GGR",22,3,2020,"ADD"
"ET 170","13:25","14:35","BCO",22,3,2020,"ADD"
"ET 175","14:10","15:00","GOB",22,3,2020,"ADD"
"ET 136","13:50","15:05","ASO",22,3,2020,"ADD"
"ET 103","13:55","15:20","MQX",22,3,2020,"ADD"
"ET 123","14:20","15:30","GDQ",22,3,2020,"ADD"
"ET 3739","11:30","15:30","DEL",22,3,2020,"ADD"
"ET 143","15:30","16:30","BJR",22,3,2020,"ADD"
"ET 221","15:50","16:50","DIR",22,3,2020,"ADD"
"ET 217","15:45","17:00","JIJ",22,3,2020,"ADD"
"ET 105","15:50","17:15","MQX",22,3,2020,"ADD"
"ET 156","16:30","17:20","AWA",22,3,2020,"ADD"
"ET 115","16:20","17:30","GDQ",22,3,2020,"ADD"
"ET 167","16:50","17:50","DSE",22,3,2020,"ADD"
"ET 132","17:25","18:20","JIM",22,3,2020,"ADD"
"ET 191","17:00","18:30","SHC",22,3,2020,"ADD"
"ET 117","17:10","18:30","AXU",22,3,2020,"ADD"
"ET 213","17:15","18:30","JIJ",22,3,2020,"ADD"
"ET 141","17:30","18:30","BJR",22,3,2020,"ADD"
"KQ 402","16:50","18:50","NBO",22,3,2020,"ADD"
"KL 4142","16:50","18:50","NBO",22,3,2020,"ADD"
"ET 375","17:30","18:50","HGA",22,3,2020,"ADD"
"MS 9473","17:30","18:50","HGA",22,3,2020,"ADD"
"AF 3106","16:50","18:50","NBO",22,3,2020,"ADD"
"ET 151","17:40","18:55","GMB",22,3,2020,"ADD"
"ET 345","16:00","19:00","KRT",22,3,2020,"ADD"
"CA 5685","16:00","19:00","KRT",22,3,2020,"ADD"
"OS 7154","16:00","19:00","KRT",22,3,2020,"ADD"
"KU 6345","16:00","19:00","KRT",22,3,2020,"ADD"
"AI 7968","14:30","19:10","TNR",22,3,2020,"ADD"
"ET 852","14:30","19:10","TNR",22,3,2020,"ADD"
"ET 181","17:55","19:20","MQX",22,3,2020,"ADD"
"ET 355","17:20","19:20","JUB",22,3,2020,"ADD"
"KU 6337","17:20","19:30","EBB",22,3,2020,"ADD"
"ET 337","17:20","19:30","EBB",22,3,2020,"ADD"
"ET 507","01:30","19:30","GRU",22,3,2020,"ADD"
"ET 3377","18:00","19:30","MGQ",22,3,2020,"ADD"
"ET 315","18:10","19:35","ASM",22,3,2020,"ADD"
"OZ 9769","17:40","19:40","NBO",22,3,2020,"ADD"
"ET 183","19:00","20:00","BJR",22,3,2020,"ADD"
"ET 904","13:35","20:05","DLA",22,3,2020,"ADD"
"TK 8422","13:35","20:05","DLA",22,3,2020,"ADD"
"ET 163","18:50","20:10","AXU",22,3,2020,"ADD"
"ET 910","13:25","20:15","ABV",22,3,2020,"ADD"
"KP 1056","13:25","20:15","ABV",22,3,2020,"ADD"
"UA 7207","18:00","20:20","MBA",22,3,2020,"ADD"
"KP 1010","18:00","20:20","MBA",22,3,2020,"ADD"
"AI 7577","18:00","20:20","MBA",22,3,2020,"ADD"
"ET 323","18:00","20:20","MBA",22,3,2020,"ADD"
"KU 6323","18:00","20:20","MBA",22,3,2020,"ADD"
"OS 7160","18:00","20:20","MBA",22,3,2020,"ADD"
"SQ 6089","18:00","20:20","MBA",22,3,2020,"ADD"
"LH 9670","18:00","20:20","MBA",22,3,2020,"ADD"
"NH 5361","18:00","20:20","MBA",22,3,2020,"ADD"
"TK 8405","18:00","20:20","MBA",22,3,2020,"ADD"
"UA 7222","15:10","20:20","BLZ",22,3,2020,"ADD"
"MS 9476","15:10","20:20","BLZ",22,3,2020,"ADD"
"ET 875","15:10","20:20","BLZ",22,3,2020,"ADD"
"ET 808","14:10","20:25","JNB",22,3,2020,"ADD"
"KP 1011","14:10","20:25","JNB",22,3,2020,"ADD"
"ET 938","14:25","20:25","NDJ",22,3,2020,"ADD"
"KP 1073","14:25","20:25","NDJ",22,3,2020,"ADD"
"SQ 6136","14:25","20:25","NDJ",22,3,2020,"ADD"
"AI 7580","14:10","20:25","JNB",22,3,2020,"ADD"
"ET 846","14:40","22:05","CPT",22,3,2020,"ADD"
"OZ 9763","14:40","22:05","CPT",22,3,2020,"ADD"
"SA 7191","14:40","22:05","CPT",22,3,2020,"ADD"
"SQ 6068","14:40","22:05","CPT",22,3,2020,"ADD"
"AI 7584","14:40","22:05","CPT",22,3,2020,"ADD"
"ET 3433","19:30","22:30","AMD",22,3,2020,"ADD"
"SV 3618","20:00","22:45","JED",22,3,2020,"ADD"
"ET 195","21:25","22:50","MQX",22,3,2020,"ADD"
"ET 147","21:45","22:50","BJR",22,3,2020,"ADD"
"ET 3685","20:30","23:30","MAA",22,3,2020,"ADD"
"KQ 404","23:55","01:55","NBO",22,3,2020,"ADD"
"AF 8210","23:55","01:55","NBO",22,3,2020,"ADD"
"KL 4148","23:55","01:55","NBO",22,3,2020,"ADD"
"GF 705","23:40","03:50","BAH",22,3,2020,"ADD"
"ET 1071","23:40","03:50","BAH",22,3,2020,"ADD"
"KQ 404","23:55","01:55","NBO",23,3,2020,"ADD"
"AF 8210","23:55","01:55","NBO",23,3,2020,"ADD"
"KL 4148","23:55","01:55","NBO",23,3,2020,"ADD"
"MS 851","22:30","03:15","CAI",23,3,2020,"ADD"
"ET 1451","22:30","03:15","CAI",23,3,2020,"ADD"
"GF 705","23:40","03:50","BAH",23,3,2020,"ADD"
"ET 1071","23:40","03:50","BAH",23,3,2020,"ADD"
"KP 1201","23:00","05:25","JNB",23,3,2020,"ADD"
"SA 7202","23:00","05:25","JNB",23,3,2020,"ADD"
"KU 6858","23:00","05:25","JNB",23,3,2020,"ADD"
"ET 858","23:00","05:25","JNB",23,3,2020,"ADD"
"CA 5063","00:10","06:00","CAN",23,3,2020,"ADD"
"ZH 3601","00:10","06:00","CAN",23,3,2020,"ADD"
"ET 607","00:10","06:00","CAN",23,3,2020,"ADD"
"ET 405","00:45","06:05","TLV",23,3,2020,"ADD"
"LY 8807","00:45","06:05","TLV",23,3,2020,"ADD"
"ET 639","02:00","06:10","SIN",23,3,2020,"ADD"
"MH 5973","02:00","06:10","SIN",23,3,2020,"ADD"
"SQ 6091","02:00","06:10","SIN",23,3,2020,"ADD"
"AC 6024","21:15","06:20","CDG",23,3,2020,"ADD"
"ET 705","21:15","06:20","CDG",23,3,2020,"ADD"
"NH 5353","21:15","06:20","CDG",23,3,2020,"ADD"
"NH 5351","21:35","06:25","FRA",23,3,2020,"ADD"
"ET 707","21:35","06:25","FRA",23,3,2020,"ADD"
"LH 9694","21:35","06:25","FRA",23,3,2020,"ADD"
"TP 8989","21:35","06:25","FRA",23,3,2020,"ADD"
"UA 7214","21:35","06:25","FRA",23,3,2020,"ADD"
"ET 729","21:30","06:30","BRU",23,3,2020,"ADD"
"ET 715","21:00","06:30","ARN",23,3,2020,"ADD"
"OZ 9765","01:50","06:30","BKK",23,3,2020,"ADD"
"SQ 6079","01:50","06:30","BKK",23,3,2020,"ADD"
"NH 5345","01:50","06:30","BKK",23,3,2020,"ADD"
"TM 7619","01:50","06:30","BKK",23,3,2020,"ADD"
"ET 619","01:50","06:30","BKK",23,3,2020,"ADD"
"A3 1974","23:00","06:50","FCO",23,3,2020,"ADD"
"TP 8981","23:00","06:50","FCO",23,3,2020,"ADD"
"PS 9613","05:40","09:00","DXB",23,3,2020,"ADD"
"ET 613","05:40","09:00","DXB",23,3,2020,"ADD"
"ET 3858","05:45","09:00","KGL",23,3,2020,"ADD"
"KP 1122","05:40","09:00","DXB",23,3,2020,"ADD"
"AF 8085","07:05","09:05","NBO",23,3,2020,"ADD"
"KQ 400","07:05","09:05","NBO",23,3,2020,"ADD"
"DL 9172","07:05","09:05","NBO",23,3,2020,"ADD"
"KE 7917","07:05","09:05","NBO",23,3,2020,"ADD"
"KL 4151","07:05","09:05","NBO",23,3,2020,"ADD"
"ET 207","08:30","09:30","DIR",23,3,2020,"ADD"
"ET 187","09:00","10:00","BJR",23,3,2020,"ADD"
"ET 101","08:50","10:00","MQX",23,3,2020,"ADD"
"ET 154","09:20","10:10","AWA",23,3,2020,"ADD"
"ET 111","08:50","10:10","SZE",23,3,2020,"ADD"
"ET 3619","05:00","10:30","CAN",23,3,2020,"ADD"
"ET 125","09:40","10:40","GDQ",23,3,2020,"ADD"
"ET 215","09:40","10:40","DIR",23,3,2020,"ADD"
"ET 126","10:00","11:00","LLI",23,3,2020,"ADD"
"ET 119","10:05","11:05","DSE",23,3,2020,"ADD"
"ET 203","09:50","11:05","JIJ",23,3,2020,"ADD"
"ET 138","09:55","11:10","GMB",23,3,2020,"ADD"
"ET 129","09:45","11:15","AXU",23,3,2020,"ADD"
"ET 3808","05:00","11:30","JNB",23,3,2020,"ADD"
"ET 3711","03:15","11:45","LGG",23,3,2020,"ADD"
"ET 205","11:30","12:30","DIR",23,3,2020,"ADD"
"ET 193","11:15","12:45","SHC",23,3,2020,"ADD"
"ET 211","11:45","13:00","JIJ",23,3,2020,"ADD"
"ET 189","12:10","13:10","BJR",23,3,2020,"ADD"
"ET 313","11:55","13:20","ASM",23,3,2020,"ADD"
"ET 373","12:00","13:20","HGA",23,3,2020,"ADD"
"ET 130","12:55","13:50","JIM",23,3,2020,"ADD"
"ET 3751","11:00","14:00","BOM",23,3,2020,"ADD"
"ET 353","12:00","14:00","JUB",23,3,2020,"ADD"
"ET 134","13:15","14:20","AMH",23,3,2020,"ADD"
"ET 377","12:25","14:25","MGQ",23,3,2020,"ADD"
"ET 145","13:30","14:30","BJR",23,3,2020,"ADD"
"ET 3717","06:00","14:30","LGG",23,3,2020,"ADD"
"ET 209","13:30","14:30","DIR",23,3,2020,"ADD"
"ET 369","12:15","14:35","GGR",23,3,2020,"ADD"
"K3* 309","14:05","14:35","DIR",23,3,2020,"ADD"
"ET 3719","09:30","15:00","HKG",23,3,2020,"ADD"
"ET 136","13:50","15:05","ASO",23,3,2020,"ADD"
"ET 103","13:55","15:20","MQX",23,3,2020,"ADD"
"ET 123","14:20","15:30","GDQ",23,3,2020,"ADD"
"ET 171","14:30","15:35","AMH",23,3,2020,"ADD"
"ET 3806","10:00","16:30","JNB",23,3,2020,"ADD"
"ET 143","15:30","16:30","BJR",23,3,2020,"ADD"
"ET 221","15:50","16:50","DIR",23,3,2020,"ADD"
"ET 217","15:45","17:00","JIJ",23,3,2020,"ADD"
"EK 9757","13:40","17:00","DWC",23,3,2020,"ADD"
"ET 105","15:50","17:15","MQX",23,3,2020,"ADD"
"ET 156","16:30","17:20","AWA",23,3,2020,"ADD"
"ET 115","16:20","17:30","GDQ",23,3,2020,"ADD"
"ET 197","16:50","17:50","BJR",23,3,2020,"ADD"
"ET 167","16:50","17:50","DSE",23,3,2020,"ADD"
"ET 132","17:25","18:20","JIM",23,3,2020,"ADD"
"ET 191","17:00","18:30","SHC",23,3,2020,"ADD"
"ET 213","17:15","18:30","JIJ",23,3,2020,"ADD"
"ET 117","17:10","18:30","AXU",23,3,2020,"ADD"
"ET 141","17:30","18:30","BJR",23,3,2020,"ADD"
"ET 375","17:30","18:50","HGA",23,3,2020,"ADD"
"MS 9473","17:30","18:50","HGA",23,3,2020,"ADD"
"KL 4142","16:50","18:50","NBO",23,3,2020,"ADD"
"KQ 402","16:50","18:50","NBO",23,3,2020,"ADD"
"ET 151","17:40","18:55","GMB",23,3,2020,"ADD"
"ET 181","17:55","19:20","MQX",23,3,2020,"ADD"
"ET 876","14:20","19:20","LLW",23,3,2020,"ADD"
"ET 355","17:20","19:20","JUB",23,3,2020,"ADD"
"ET 315","18:10","19:35","ASM",23,3,2020,"ADD"
"ET 223","18:50","19:50","DIR",23,3,2020,"ADD"
"ET 547","11:30","19:55","LFW",23,3,2020,"ADD"
"KP 1211","11:30","19:55","LFW",23,3,2020,"ADD"
"ET 183","19:00","20:00","BJR",23,3,2020,"ADD"
"ET 163","18:50","20:10","AXU",23,3,2020,"ADD"
"MS 9476","15:10","20:20","BLZ",23,3,2020,"ADD"
"UA 7207","18:00","20:20","MBA",23,3,2020,"ADD"
"TK 8405","18:00","20:20","MBA",23,3,2020,"ADD"
"SQ 6089","18:00","20:20","MBA",23,3,2020,"ADD"
"OS 7160","18:00","20:20","MBA",23,3,2020,"ADD"
"ET 875","15:10","20:20","BLZ",23,3,2020,"ADD"
"NH 5361","18:00","20:20","MBA",23,3,2020,"ADD"
"UA 7222","15:10","20:20","BLZ",23,3,2020,"ADD"
"LH 9670","18:00","20:20","MBA",23,3,2020,"ADD"
"KU 6323","18:00","20:20","MBA",23,3,2020,"ADD"
"KP 1010","18:00","20:20","MBA",23,3,2020,"ADD"
"AI 7577","18:00","20:20","MBA",23,3,2020,"ADD"
"ET 323","18:00","20:20","MBA",23,3,2020,"ADD"
"KU 6808","14:10","20:25","JNB",23,3,2020,"ADD"
"ET 319","18:25","20:25","NBO",23,3,2020,"ADD"
"ET 333","18:20","20:25","EBB",23,3,2020,"ADD"
"OZ 9773","14:10","20:25","JNB",23,3,2020,"ADD"
"SA 7200","14:10","20:25","JNB",23,3,2020,"ADD"
"KP 1011","14:10","20:25","JNB",23,3,2020,"ADD"
"SQ 6066","14:10","20:25","JNB",23,3,2020,"ADD"
"ET 808","14:10","20:25","JNB",23,3,2020,"ADD"
"AI 7580","14:10","20:25","JNB",23,3,2020,"ADD"
"ET 810","17:05","20:30","BJM",23,3,2020,"ADD"
"ET 3623","19:00","22:00","SHJ",23,3,2020,"ADD"
"ET 846","14:40","22:05","CPT",23,3,2020,"ADD"
"OZ 9763","14:40","22:05","CPT",23,3,2020,"ADD"
"SA 7191","14:40","22:05","CPT",23,3,2020,"ADD"
"SQ 6068","14:40","22:05","CPT",23,3,2020,"ADD"
"AI 7584","14:40","22:05","CPT",23,3,2020,"ADD"
"LA 5279","19:05","23:50","DOH",23,3,2020,"ADD"
"QR 1427","19:05","23:50","DOH",23,3,2020,"ADD"
"BA 6167","19:05","23:50","DOH",23,3,2020,"ADD"
"IB 7974","19:05","23:50","DOH",23,3,2020,"ADD"
"ET 3729","20:55","02:25","HKG",23,3,2020,"ADD"
"FZ 661","04:35","07:00","DXB",17,3,2020,"HGA"
"EK 2182","04:35","07:00","DXB",17,3,2020,"HGA"
"K3* 208","09:15","10:30","MGQ",17,3,2020,"HGA"
"ET 372","09:20","10:50","ADD",17,3,2020,"HGA"
"MS 9472","09:20","10:50","ADD",17,3,2020,"HGA"
"G9 711","10:35","13:05","SHJ",17,3,2020,"HGA"
"ET 374","15:20","16:50","ADD",17,3,2020,"HGA"
"ET 372","09:20","10:50","ADD",18,3,2020,"HGA"
"MS 9472","09:20","10:50","ADD",18,3,2020,"HGA"
"K3* 208","11:30","12:05","JIB",18,3,2020,"HGA"
"K3* 210","14:55","16:15","MGQ",18,3,2020,"HGA"
"ET 374","15:20","16:50","ADD",18,3,2020,"HGA"
"FZ 661","04:35","07:00","DXB",19,3,2020,"HGA"
"EK 2182","04:35","07:00","DXB",19,3,2020,"HGA"
"ET 372","09:20","10:50","ADD",19,3,2020,"HGA"
"MS 9472","09:20","10:50","ADD",19,3,2020,"HGA"
"XU 521","11:00","12:30","MGQ",19,3,2020,"HGA"
"ET 374","15:20","16:50","ADD",19,3,2020,"HGA"
"G9 711","04:35","07:05","SHJ",20,3,2020,"HGA"
"ET 372","09:20","10:50","ADD",20,3,2020,"HGA"
"MS 9472","09:20","10:50","ADD",20,3,2020,"HGA"
"K3* 203","11:50","12:25","JIB",20,3,2020,"HGA"
"ET 374","15:20","16:50","ADD",20,3,2020,"HGA"
"K3* 208","08:00","08:35","JIB",21,3,2020,"HGA"
"ET 372","09:20","10:50","ADD",21,3,2020,"HGA"
"MS 9472","09:20","10:50","ADD",21,3,2020,"HGA"
"K3* 210","11:25","12:45","MGQ",21,3,2020,"HGA"
"ET 374","15:20","16:50","ADD",21,3,2020,"HGA"
"FZ 661","04:35","07:00","DXB",22,3,2020,"HGA"
"EK 2182","04:35","07:00","DXB",22,3,2020,"HGA"
"ET 372","09:20","10:50","ADD",22,3,2020,"HGA"
"MS 9472","09:20","10:50","ADD",22,3,2020,"HGA"
"XU 521","11:00","12:30","MGQ",22,3,2020,"HGA"
"ET 3376","12:00","13:30","ADD",22,3,2020,"HGA"
"ET 374","15:20","16:50","ADD",22,3,2020,"HGA"
"K3* 203","08:00","08:30","JIB",23,3,2020,"HGA"
"ET 372","09:20","10:50","ADD",23,3,2020,"HGA"
"MS 9472","09:20","10:50","ADD",23,3,2020,"HGA"
"ACP 30","09:00","11:00","NBO",23,3,2020,"HGA"
"ET 374","15:20","16:50","ADD",23,3,2020,"HGA"
"JU 7572","21:45","00:05","AUH",17,3,2020,"CAI"
"MS 8073","21:45","00:05","AUH",17,3,2020,"CAI"
"EY 657","21:45","00:05","AUH",17,3,2020,"CAI"
"TU 3813","20:00","00:05","TUN",17,3,2020,"CAI"
"WY 407","21:30","00:05","MCT",17,3,2020,"CAI"
"AZ 4105","21:45","00:05","AUH",17,3,2020,"CAI"
"A3 1351","23:00","00:10","LXR",17,3,2020,"CAI"
"MS 161","23:00","00:10","LXR",17,3,2020,"CAI"
"G9 620","22:05","00:10","SHJ",17,3,2020,"CAI"
"MS 634","22:50","00:10","ELQ",17,3,2020,"CAI"
"MS 670","23:00","00:20","JED",17,3,2020,"CAI"
"FT* 172","23:35","00:25","YNB",17,3,2020,"CAI"
"TRQ 112","22:00","00:30","KRT",17,3,2020,"CAI"
"SV 6024","20:50","00:45","SVO",17,3,2020,"CAI"
"SU 400","20:50","00:45","SVO",17,3,2020,"CAI"
"A3 1977","22:05","01:20","ADD",17,3,2020,"CAI"
"ET 452","22:05","01:20","ADD",17,3,2020,"CAI"
"MS 9463","22:05","01:20","ADD",17,3,2020,"CAI"
"NE* 181","23:40","01:20","YNB",17,3,2020,"CAI"
"MS 644","00:20","01:40","JED",17,3,2020,"CAI"
"MS 9230","23:50","01:50","ATH",17,3,2020,"CAI"
"A3 930","23:50","01:50","ATH",17,3,2020,"CAI"
"MS 9271","21:25","02:20","ZRH",17,3,2020,"CAI"
"LX 238","21:25","02:20","ZRH",17,3,2020,"CAI"
"JU 7261","22:10","02:25","FCO",17,3,2020,"CAI"
"EY 2918","22:10","02:25","FCO",17,3,2020,"CAI"
"KE 6287","22:10","02:25","FCO",17,3,2020,"CAI"
"AZ 894","22:10","02:25","FCO",17,3,2020,"CAI"
"TK 692","01:30","02:50","ISL",17,3,2020,"CAI"
"MS 9290","01:30","02:50","ISL",17,3,2020,"CAI"
"MS 676","02:20","03:20","MED",17,3,2020,"CAI"
"IB 7368","20:30","03:25","LHR",17,3,2020,"CAI"
"BA 155","20:30","03:25","LHR",17,3,2020,"CAI"
"MS 967","02:20","04:20","SHJ",17,3,2020,"CAI"
"CV 8501","02:00","04:45","AMM",17,3,2020,"CAI"
"MS 664","03:30","04:50","JED",17,3,2020,"CAI"
"CV 8512","03:05","05:00","AMM",17,3,2020,"CAI"
"JU 7554","02:50","05:10","AUH",17,3,2020,"CAI"
"MS 780","22:30","05:10","LHR",17,3,2020,"CAI"
"AC 6510","22:30","05:10","LHR",17,3,2020,"CAI"
"TP 6993","22:30","05:10","LHR",17,3,2020,"CAI"
"MS 996","12:45","05:10","YYZ",17,3,2020,"CAI"
"MS 8065","02:50","05:10","AUH",17,3,2020,"CAI"
"EY 651","02:50","05:10","AUH",17,3,2020,"CAI"
"AZ 5767","02:50","05:10","AUH",17,3,2020,"CAI"
"GA 9122","02:50","05:10","AUH",17,3,2020,"CAI"
"HM 5404","02:50","05:10","AUH",17,3,2020,"CAI"
"MH 5521","02:50","05:10","AUH",17,3,2020,"CAI"
"MS 854","03:10","05:40","KRT",17,3,2020,"CAI"
"EY 4929","03:10","05:40","KRT",17,3,2020,"CAI"
"KQ 4702","03:10","05:40","KRT",17,3,2020,"CAI"
"A3 1335","21:45","05:45","JNB",17,3,2020,"CAI"
"SA 7207","21:45","05:45","JNB",17,3,2020,"CAI"
"EY 4911","21:45","05:45","JNB",17,3,2020,"CAI"
"MS 840","21:45","05:45","JNB",17,3,2020,"CAI"
"MS 636","03:55","05:50","EBL",17,3,2020,"CAI"
"MS 650","04:00","05:55","RUH",17,3,2020,"CAI"
"MS 714","04:30","06:00","BEY",17,3,2020,"CAI"
"MS 43","05:00","06:00","HRG",17,3,2020,"CAI"
"A3 1328","05:00","06:00","HRG",17,3,2020,"CAI"
"MS 740","04:35","06:00","AMM",17,3,2020,"CAI"
"AI 7691","02:50","06:10","BOM",17,3,2020,"CAI"
"MS 969","02:50","06:10","BOM",17,3,2020,"CAI"
"MS 694","05:15","06:15","MED",17,3,2020,"CAI"
"MS 684","04:05","06:20","DMM",17,3,2020,"CAI"
"MS 613","04:15","06:20","KWI",17,3,2020,"CAI"
"MS 862","23:30","06:25","CMN",17,3,2020,"CAI"
"A3 1309","05:05","06:30","ASW",17,3,2020,"CAI"
"MS 91","05:05","06:30","ASW",17,3,2020,"CAI"
"MS 21","05:30","06:30","SSH",17,3,2020,"CAI"
"A3 1305","05:30","06:30","SSH",17,3,2020,"CAI"
"MS 674","05:20","06:40","JED",17,3,2020,"CAI"
"NE* 121","05:30","06:45","TUU",17,3,2020,"CAI"
"MS 931","04:25","06:55","MCT",17,3,2020,"CAI"
"MS 181","06:15","07:00","HBE",17,3,2020,"CAI"
"MS 917","05:05","07:05","AUH",17,3,2020,"CAI"
"EY 4901","05:05","07:05","AUH",17,3,2020,"CAI"
"A3 1307","05:05","07:05","AUH",17,3,2020,"CAI"
"SQ 6031","05:00","07:10","DXB",17,3,2020,"CAI"
"MS 911","05:00","07:10","DXB",17,3,2020,"CAI"
"A3 1345","05:00","07:10","DXB",17,3,2020,"CAI"
"MS 69","06:15","07:25","LXR",17,3,2020,"CAI"
"MS 666","06:40","08:00","JED",17,3,2020,"CAI"
"RJ 501","06:45","08:15","AMM",17,3,2020,"CAI"
"MS 850","04:50","08:35","NBO",17,3,2020,"CAI"
"EY 4935","04:50","08:35","NBO",17,3,2020,"CAI"
"MS 352","07:30","08:40","LXR",17,3,2020,"CAI"
"MS 9292","07:25","08:40","ISL",17,3,2020,"CAI"
"TK 690","07:25","08:40","ISL",17,3,2020,"CAI"
"MS 392","08:25","09:50","ASW",17,3,2020,"CAI"
"AI 7674","08:25","09:50","ASW",17,3,2020,"CAI"
"ME 304","08:30","10:00","BEY",17,3,2020,"CAI"
"FT* 104","09:00","10:00","LXR",17,3,2020,"CAI"
"XY 569","09:00","10:10","JED",17,3,2020,"CAI"
"NP 72","09:05","10:15","LXR",17,3,2020,"CAI"
"MK 9928","08:10","10:25","DXB",17,3,2020,"CAI"
"CZ 4773","08:10","10:25","DXB",17,3,2020,"CAI"
"EK 927","08:10","10:25","DXB",17,3,2020,"CAI"
"QF 8927","08:10","10:25","DXB",17,3,2020,"CAI"
"XY 263","08:50","10:40","RUH",17,3,2020,"CAI"
"MSC 314","09:30","11:00","ASW",17,3,2020,"CAI"
"MS 986","18:30","11:05","JFK",17,3,2020,"CAI"
"NE* 183","09:35","11:15","YNB",17,3,2020,"CAI"
"MS 414","09:55","11:20","ASW",17,3,2020,"CAI"
"J9 731","09:10","11:30","KWI",17,3,2020,"CAI"
"IA 101","10:00","11:30","BGW",17,3,2020,"CAI"
"KE 7903","09:30","11:45","AUH",17,3,2020,"CAI"
"MS 8067","09:30","11:45","AUH",17,3,2020,"CAI"
"BT 5777","09:30","11:45","AUH",17,3,2020,"CAI"
"NP 82","10:20","11:45","ASW",17,3,2020,"CAI"
"AZ 5797","09:30","11:45","AUH",17,3,2020,"CAI"
"GA 9124","09:30","11:45","AUH",17,3,2020,"CAI"
"EY 653","09:30","11:45","AUH",17,3,2020,"CAI"
"MH 5523","09:30","11:45","AUH",17,3,2020,"CAI"
"MS 696","10:45","11:45","MED",17,3,2020,"CAI"
"JU 7550","09:30","11:45","AUH",17,3,2020,"CAI"
"MS 902","09:55","12:05","DXB",17,3,2020,"CAI"
"SA 7182","11:20","12:30","LXR",17,3,2020,"CAI"
"RJ 503","11:00","12:30","AMM",17,3,2020,"CAI"
"MS 362","11:20","12:30","LXR",17,3,2020,"CAI"
"AI 7686","11:20","12:30","LXR",17,3,2020,"CAI"
"4D 55","11:15","12:40","TLV",17,3,2020,"CAI"
"MS 662","11:40","12:55","JED",17,3,2020,"CAI"
"MS 744","11:30","12:55","LCA",17,3,2020,"CAI"
"MS 640","11:55","12:55","MED",17,3,2020,"CAI"
"MS 462","12:00","13:05","HRG",17,3,2020,"CAI"
"AI 7672","12:00","13:05","HRG",17,3,2020,"CAI"
"MS 456","12:10","13:10","SSH",17,3,2020,"CAI"
"AI 7662","12:10","13:10","SSH",17,3,2020,"CAI"
"XY 267","12:25","14:15","RUH",17,3,2020,"CAI"
"FT* 1174","13:30","14:20","YNB",17,3,2020,"CAI"
"MSC 220","13:45","14:45","AQJ",17,3,2020,"CAI"
"NP 54","13:40","14:45","SSH",17,3,2020,"CAI"
"FT* 106","13:20","14:45","ASW",17,3,2020,"CAI"
"MS 652","13:00","14:55","RUH",17,3,2020,"CAI"
"G9 622","13:00","15:05","SHJ",17,3,2020,"CAI"
"TK 4628","14:00","15:10","ISL",17,3,2020,"CAI"
"SQ 6038","14:00","15:10","ISL",17,3,2020,"CAI"
"ET 1464","14:00","15:10","ISL",17,3,2020,"CAI"
"MS 738","14:00","15:10","ISL",17,3,2020,"CAI"
"MS 682","13:00","15:15","DMM",17,3,2020,"CAI"
"MS 611","13:25","15:25","KWI",17,3,2020,"CAI"
"MS 844","11:35","15:35","TUN",17,3,2020,"CAI"
"MS 306","14:45","15:45","SSH",17,3,2020,"CAI"
"AI 7676","14:45","15:45","SSH",17,3,2020,"CAI"
"A3 1356","14:45","15:45","SSH",17,3,2020,"CAI"
"MS 708","14:20","15:45","AMM",17,3,2020,"CAI"
"A3 1363","14:25","15:50","ASW",17,3,2020,"CAI"
"MS 412","14:25","15:50","ASW",17,3,2020,"CAI"
"KU 541","13:45","16:05","KWI",17,3,2020,"CAI"
"MS 396","15:25","16:50","ASW",17,3,2020,"CAI"
"MS 915","14:50","16:50","AUH",17,3,2020,"CAI"
"EY 4900","14:50","16:50","AUH",17,3,2020,"CAI"
"EK 923","14:45","17:00","DXB",17,3,2020,"CAI"
"A3 1359","15:55","17:00","HRG",17,3,2020,"CAI"
"QF 8923","14:45","17:00","DXB",17,3,2020,"CAI"
"MS 338","15:55","17:00","HRG",17,3,2020,"CAI"
"NP 128","15:50","17:10","JED",17,3,2020,"CAI"
